"Время"; "Значение"
1,077; 322,6376410260025
1,078; 324,3930419657289
1,079; 326,2736261180561
1,08; 328,20385442337823
1,081; 330,1919940218231
1,082; 332,22739910680303
1,083; 334,3147575202893
1,084; 336,43570602215186
1,085; 338,6661055221606
1,086; 341,0342588872936
1,087; 343,52641367387776
1,088; 346,11779653827824
1,089; 348,8185402696663
1,09; 351,5401441945773
1,091; 354,25033730407546
1,092; 357,01770887816014
1,093; 359,85491322732116
1,094; 362,76387081135425
1,095; 365,7306186334191
1,096; 368,7015849543789
1,097; 371,75420479904267
1,098; 374,80486138724484
1,099; 377,8441229009205
1,1; 380,94664609159975
1,101; 384,0330494585377
1,102; 387,15801289321155
1,103; 390,26792663410214
1,104; 393,3703426534015
1,105; 396,439917429483
1,106; 399,4285810187977
1,107; 402,35058875845243
1,108; 405,2780192457617
1,109; 408,11971376802364
1,11; 410,7502516372069
1,111; 413,3206760278591
1,112; 415,95113593167514
1,113; 418,54393477989413
1,114; 421,09087848121527
1,115; 423,662443745985
1,116; 426,22046905193105
1,117; 428,766665024998
1,118; 431,1832231003739
1,119; 433,42518457767017
1,12; 435,5136141275573
1,121; 437,4461731867882
1,122; 439,2669921465753
1,123; 440,9853639553224
1,124; 442,59673123481423
1,125; 444,1092141950051
1,126; 445,6373662972569
1,127; 447,07656211295307
1,128; 448,35051544773984
1,129; 449,52734581029426
1,13; 450,6717771818834
1,131; 451,7409605619483
1,132; 452,5581952190364
1,133; 453,31379976508003
1,134; 454,1085941215815
1,135; 454,8502049956195
1,136; 455,3837829926846
1,137; 455,7154570659917
1,138; 455,9049854756656
1,139; 455,8782540114862
1,14; 455,59288396328134
1,141; 455,04793722559117
1,142; 454,441177706292
1,143; 453,6531763996926
1,144; 452,7017983239101
1,145; 451,69392926693774
1,146; 450,6237403232261
1,147; 449,45856380514556
1,148; 448,1736455808375
1,149; 446,691941419794
1,15; 445,0002113094706
1,151; 443,26258549176293
1,152; 441,5165207594225
1,153; 439,73820704838255
1,154; 437,9275336892198
1,155; 436,21607438292415
1,156; 434,61319844223726
1,157; 433,0854460889569
1,158; 431,49354265847273
1,159; 429,8547813249264
1,16; 428,20192757552184
1,161; 426,57130862562144
1,162; 424,9322631121791
1,163; 423,23871271761107
1,164; 421,3862563249277
1,165; 419,4008858197272
1,166; 417,3557318615075
1,167; 415,13339010869817
1,168; 412,66744719204706
1,169; 410,07648224500304
1,17; 407,48706609373573
1,171; 404,82245052439646
1,172; 401,9870275745835
1,173; 399,00333073374793
1,174; 395,91448384358097
1,175; 392,7240558412577
1,176; 389,44567501333137
1,177; 386,0508980613484
1,178; 382,7143578989289
1,179; 379,42310642080406
1,18; 376,0789510595435
1,181; 372,7355867713482
1,182; 369,42979904786597
1,183; 366,14858775501483
1,184; 362,75806348213
1,185; 359,3490064268584
1,186; 356,0160136409784
1,187; 352,7030188950404
1,188; 349,36815825110705
1,189; 346,08310383549656
1,19; 342,852184667923
1,191; 339,64772495636726
1,192; 336,5096213567564
1,193; 333,36125630335255
1,194; 330,117668633573
1,195; 326,89159851989166
1,196; 323,83206874835554
1,197; 320,8974777223582
1,198; 318,0157749239396
1,199; 315,37124113702447
1,2; 312,96401895995245
1,201; 310,7964781663724
1,202; 308,6927963420484
1,203; 306,8005797592973
1,204; 305,02242438859986
1,205; 303,26600097186747
1,206; 301,55138663925493
1,207; 299,81680723569707
1,208; 298,1004754821043
1,209; 296,42314116419095
1,21; 294,82198040268014
1,211; 293,24055406194543
1,212; 291,81480506736324
1,213; 290,3656515618606
1,214; 288,77703574465704
1,215; 287,0788033887691
1,216; 285,37597161332417
1,217; 283,62447523230685
1,218; 281,93299106657753
1,219; 280,33342415957907
1,22; 278,68238853829166
1,221; 277,0555425189292
1,222; 275,42608703925254
1,223; 273,87826228769427
1,224; 272,4733852471521
1,225; 271,1368300387324
1,226; 269,9506752606855
1,227; 268,95868818730406
1,228; 268,19498014305543
1,229; 267,6124444114927
1,23; 267,16491615963014
1,231; 266,82359106948564
1,232; 266,5575365955966
1,233; 266,32782325524107
1,234; 266,0537599590442
1,235; 265,70042548490756
1,236; 265,377268662452
1,237; 264,9716362616021
1,238; 264,46775007138046
1,239; 263,90133644185534
1,24; 263,3603822972276
1,241; 262,6855122530528
1,242; 261,82588750685943
1,243; 260,84962858657786
1,244; 260,06125589055614
1,245; 259,3275918481771
1,246; 258,46410334749544
1,247; 257,7433051215651
1,248; 257,34214598429065
1,249; 257,05187507993264
1,25; 256,7753433885403
1,251; 256,6740394665671
1,252; 256,7623131782075
1,253; 256,9149528099248
1,254; 257,1214232962046
1,255; 257,3888970802688
1,256; 257,72008624261264
1,257; 258,09278245410724
1,258; 258,48444306155716
1,259; 258,8531088898346
1,26; 259,1241207219176
1,261; 259,3545054388271
1,262; 259,60960476405944
1,263; 259,85006729499634
1,264; 260,1614196049489
1,265; 260,5532401413685
1,266; 260,9252426542291
1,267; 261,32561988675394
1,268; 261,71719096844174
1,269; 262,17994103605605
1,27; 262,7459792643775
1,271; 263,34940366500916
1,272; 263,863690504498
1,273; 264,51465464266306
1,274; 265,45943896783217
1,275; 266,6123671441883
1,276; 267,7725456909305
1,277; 268,9737817961324
1,278; 270,251033924614
1,279; 271,4743721067196
1,28; 272,6395990501293
1,281; 273,70235875210545
1,282; 274,73411385939966
1,283; 275,80616549549046
1,284; 276,95543818429326
1,285; 278,2189330394028
1,286; 279,5051709673187
1,287; 280,93401493933777
1,288; 282,4465726612048
1,289; 284,0979466113818
1,29; 285,8053777581082
1,291; 287,48348931158137
1,292; 289,0761972439931
1,293; 290,67819836077496
1,294; 292,387624890546
1,295; 294,29417199309194
1,296; 296,28996089800165
1,297; 298,4210360514677
1,298; 300,57217063942164
1,299; 302,7787747151495
1,3; 305,05398338876114
1,301; 307,4533848756921
1,302; 309,92861853869454
1,303; 312,4977813939289
1,304; 314,95653966526726
1,305; 317,3832257300869
1,306; 319,8478423597266
1,307; 322,18316514806673
1,308; 324,25651675521317
1,309; 326,29376971828316
1,31; 328,38453773517574
1,311; 330,36220506871143
1,312; 332,15798953199317
1,313; 334,0183534061948
1,314; 336,0237730582462
1,315; 338,09628053086124
1,316; 340,12190764116525
1,317; 342,22815417839195
1,318; 344,346541723326
1,319; 346,4185568690183
1,32; 348,4724421540591
1,321; 350,54292675537596
1,322; 352,6489262973806
1,323; 354,70879284980504
1,324; 356,652713903711
1,325; 358,45391512787864
1,326; 360,229360162803
1,327; 361,8664319175323
1,328; 363,32152244754514
1,329; 364,6478414818842
1,33; 365,9321173189824
1,331; 367,11900781318525
1,332; 368,18126393170473
1,333; 369,16748480181604
1,334; 370,0252468643147
1,335; 370,78646075024835
1,336; 371,5643300808479
1,337; 372,41643605729263
1,338; 373,21304500440556
1,339; 374,08445789822207
1,34; 375,1523568863132
1,341; 376,3537135293592
1,342; 377,6013372526702
1,343; 378,7519288436266
1,344; 379,816403491267
1,345; 380,7337160842622
1,346; 381,51371336469356
1,347; 382,11617376090703
1,348; 382,6310028740449
1,349; 382,8965765733734
1,35; 382,94461557117506
1,351; 382,9099880875269
1,352; 382,8896979283615
1,353; 382,7428164372297
1,354; 382,35103820347234
1,355; 381,74561424217063
1,356; 381,09902943242577
1,357; 380,4174944103057
1,358; 379,73404132176836
1,359; 379,0810583974353
1,36; 378,50111126064184
1,361; 378,0240829863907
1,362; 377,657886493404
1,363; 377,29511126866294
1,364; 376,9274836355096
1,365; 376,501686709911
1,366; 376,044337374888
1,367; 375,44147613362287
1,368; 374,73091902939393
1,369; 373,87525981247927
1,37; 372,94624017334183
1,371; 372,025792022161
1,372; 371,1708960488199
1,373; 370,24640178152293
1,374; 369,20137790942255
1,375; 367,9531089066082
1,376; 366,6141943423245
1,377; 365,1629986207144
1,378; 363,7463578181439
1,379; 362,322832621806
1,38; 360,87870004256433
1,381; 359,4387391359777
1,382; 358,08460481449816
1,383; 356,81379248335617
1,384; 355,60658831855875
1,385; 354,5642558895896
1,386; 353,58466196849156
1,387; 352,6872269585551
1,388; 351,931828102183
1,389; 351,2287162321099
1,39; 350,495372252772
1,391; 349,8360447818324
1,392; 349,30518384841014
1,393; 348,7400964465969
1,394; 348,08592020486384
1,395; 347,3490477992317
1,396; 346,50760412910745
1,397; 345,4953509061448
1,398; 344,3985054534121
1,399; 343,23502894273486
1,4; 342,0380465656504
1,401; 340,7429436018811
1,402; 339,35447152561017
1,403; 338,0094738396924
1,404; 336,6168570147849
1,405; 335,3268468688191
1,406; 334,1255881460803
1,407; 332,9663913031139
1,408; 331,81776828414394
1,409; 330,7104565076488
1,41; 329,66641324360654
1,411; 328,6845944661973
1,412; 327,81903296119475
1,413; 327,0563682748962
1,414; 326,4140540631089
1,415; 325,8423100855393
1,416; 325,22670052936417
1,417; 324,55336719982057
1,418; 323,82310138059273
1,419; 322,99638823973675
1,42; 322,0280335142573
1,421; 320,92630786392635
1,422; 319,7008147197523
1,423; 318,53975142989196
1,424; 317,49650721238146
1,425; 316,61339024083236
1,426; 315,8441121781628
1,427; 315,3806648247333
1,428; 315,2252975442913
1,429; 315,2688655657829
1,43; 315,3684504462248
1,431; 315,50650855148285
1,432; 315,65516970862046
1,433; 315,810139631654
1,434; 316,0899803911629
1,435; 316,46550052347305
1,436; 316,79701636708273
1,437; 317,17611745919777
1,438; 317,61215831373215
1,439; 318,0657437404426
1,44; 318,5187745114505
1,441; 318,9459300725897
1,442; 319,3174821945863
1,443; 319,5955976986131
1,444; 319,8012545633993
1,445; 319,9752314486042
1,446; 320,141488717914
1,447; 320,3502666390863
1,448; 320,5583038798652
1,449; 320,7945314306213
1,45; 321,0390993046312
1,451; 321,30097325620187
1,452; 321,49516128948784
1,453; 321,71131161796
1,454; 322,0170202643093
1,455; 322,3744157845715
1,456; 322,7854411144837
1,457; 323,1995172953665
1,458; 323,555779683881
1,459; 323,9495697851063
1,46; 324,3861298415946
1,461; 324,78058545083576
1,462; 325,1376836252972
1,463; 325,45137752794375
1,464; 325,7927836420723
1,465; 326,05094884484527
1,466; 326,2877295869689
1,467; 326,5342073269818
1,468; 326,7192120169805
1,469; 326,9401494455544
1,47; 327,1775740094098
1,471; 327,3520208849293
1,472; 327,41473760070136
1,473; 327,4064922754763
1,474; 327,37320645879896
1,475; 327,3537988289364
1,476; 327,40458228199657
1,477; 327,5299959002115
1,478; 327,7547596782201
1,479; 328,0782134845882
1,48; 328,3786826840401
1,481; 328,7319354570176
1,482; 329,1748896132633
1,483; 329,5640588259358
1,484; 329,9044057427758
1,485; 330,16014676899056
1,486; 330,43862576111206
1,487; 330,5687844341287
1,488; 330,5626636930053
1,489; 330,5315362083852
1,49; 330,51351436386017
1,491; 330,44855736468855
1,492; 330,3169831593167
1,493; 330,16496048123577
1,494; 329,8880649893295
1,495; 329,62622397138
1,496; 329,4818589484396
1,497; 329,25810348973107
1,498; 328,9133872702261
1,499; 328,5365563765581
1,5; 328,22319444040284
1,501; 327,8572566291534
1,502; 327,38581567869244
1,503; 326,8455899437069
1,504; 326,27036228195556
1,505; 325,5534950551742
1,506; 324,7334035091059
1,507; 323,76692897786734
1,508; 322,67210646450485
1,509; 321,45981012647644
1,51; 320,2132199383043
1,511; 318,8813843861555
1,512; 317,5402989528107
1,513; 316,18124089970075
1,514; 314,6438413717225
1,515; 312,97094090026667
1,516; 311,294723393003
1,517; 309,5237469680617
1,518; 307,66877808173393
1,519; 305,69934405386624
1,52; 303,6625687061429
1,521; 301,6136439548639
1,522; 299,53721831854546
1,523; 297,44097792587434
1,524; 295,3292913222464
1,525; 293,2567720897913
1,526; 291,2150388629769
1,527; 289,13591021544715
1,528; 287,06437469956626
1,529; 284,9355827330884
1,53; 282,77180362901163
1,531; 280,5700562296353
1,532; 278,390199145093
1,533; 276,2304624183033
1,534; 274,07302880437277
1,535; 271,89748346018047
1,536; 269,6228747666653
1,537; 267,3501234513802
1,538; 265,14434108796036
1,539; 262,85267108175907
1,54; 260,56121451260367
1,541; 258,2909371685976
1,542; 255,98208449147694
1,543; 253,61718555610025
1,544; 251,20201518523814
1,545; 248,7370167537198
1,546; 246,15963287770091
1,547; 243,58074158240373
1,548; 241,01408074886206
1,549; 238,4320966365103
1,55; 235,8754623579357
1,551; 233,40970903763025
1,552; 231,02646186721896
1,553; 228,8157602162899
1,554; 226,77551124173797
1,555; 224,74930496309912
1,556; 222,66650730050122
1,557; 220,6547170956509
1,558; 218,65331344677057
1,559; 216,66842904769052
1,56; 214,7256867012038
1,561; 212,8356898939539
1,562; 210,9815051286389
1,563; 209,18728710829004
1,564; 207,48193613316954
1,565; 205,8796946812871
1,566; 204,32092750127285
1,567; 202,9635066082845
1,568; 201,72198413770417
1,569; 200,57288309889697
1,57; 199,40476923835075
1,571; 198,2881891665682
1,572; 197,28697685351415
1,573; 196,30794624543103
1,574; 195,45366934789922
1,575; 194,73409844719782
1,576; 194,04705764300388
1,577; 193,55164933137985
1,578; 193,22768338230765
1,579; 193,02599834001603
1,58; 192,8374564022743
1,581; 192,72171317565218
1,582; 192,72781542446626
1,583; 192,8692842418456
1,584; 193,11060204280767
1,585; 193,389739763573
1,586; 193,6397571867874
1,587; 193,8983620035318
1,588; 194,10792395410365
1,589; 194,4124621911168
1,59; 194,83323968928704
1,591; 195,337893214656
1,592; 195,8656274005994
1,593; 196,42614436367035
1,594; 197,0857008891844
1,595; 197,79599537843393
1,596; 198,56588182496876
1,597; 199,3574849053312
1,598; 200,10864762601938
1,599; 200,88779766939768
1,6; 201,60653117938648
1,601; 202,28277859546245
1,602; 203,02726454103333
1,603; 203,7889212008066
1,604; 204,5289682954387
1,605; 205,31936398208
1,606; 206,20053097343902
1,607; 207,20659801320838
1,608; 208,29144389764727
1,609; 209,4762332745542
1,61; 210,6961738658718
1,611; 211,95705002791135
1,612; 213,22988586114695
1,613; 214,47813053784668
1,614; 215,6962472399195
1,615; 216,9496844525156
1,616; 218,26487789722808
1,617; 219,5654340665508
1,618; 220,87777978916444
1,619; 222,19397747079586
1,62; 223,43242694488612
1,621; 224,67928705180572
1,622; 226,0111493208638
1,623; 227,39240874461694
1,624; 228,75128663660018
1,625; 230,11377618980782
1,626; 231,48630593730007
1,627; 232,79472814333718
1,628; 234,12677282433492
1,629; 235,4636464601905
1,63; 236,78721580313592
1,631; 238,04255350584322
1,632; 239,25190626685244
1,633; 240,3139845811376
1,634; 241,212262593758
1,635; 242,09882718280136
1,636; 243,04271224859752
1,637; 243,87878629832227
1,638; 244,68419595374877
1,639; 245,4120061652523
1,64; 246,0741302556778
1,641; 246,75073558581977
1,642; 247,48687666763357
1,643; 248,16551719638286
1,644; 248,80693997919724
1,645; 249,39920199119086
1,646; 249,9299946389405
1,647; 250,46537159932404
1,648; 251,09529269991742
1,649; 251,71847436066514
1,65; 252,35048201209736
1,651; 253,02588493626558
1,652; 253,653360379188
1,653; 254,29819174528882
1,654; 254,9459427707189
1,655; 255,47592734399967
1,656; 255,86534577351057
1,657; 256,12224353291583
1,658; 256,3848237766484
1,659; 256,62834478092594
1,66; 256,85999965099506
1,661; 257,088659161177
1,662; 257,2858199889418
1,663; 257,45168139416046
1,664; 257,60863832755007
1,665; 257,7126918010997
1,666; 257,77127364233394
1,667; 257,8235290122139
1,668; 257,9635790605382
1,669; 258,0211350570662
1,67; 257,9514049343943
1,671; 257,9059482021959
1,672; 257,9189306530993
1,673; 257,8367933381489
1,674; 257,63387736101544
1,675; 257,41721888860553
1,676; 257,15812957194066
1,677; 256,8768786261385
1,678; 256,5740253487508
1,679; 256,26296178616667
1,68; 255,98100919872724
1,681; 255,69929961082568
1,682; 255,37136303125197
1,683; 255,07615409976518
1,684; 254,8353484773371
1,685; 254,57503541722076
1,686; 254,25571918118044
1,687; 253,8345012860125
1,688; 253,3442798062928
1,689; 252,73966943899057
1,69; 252,05545504699137
1,691; 251,34840840682102
1,692; 250,60188036259416
1,693; 249,9020097520496
1,694; 249,31541791179689
1,695; 248,74371275008298
1,696; 248,1717315725102
1,697; 247,80522119139323
1,698; 247,5914803012696
1,699; 247,52862568507766
1,7; 247,57116155349468
1,701; 247,67068141524294
1,702; 247,73819230966248
1,703; 247,78759534793994
1,704; 247,82904299045208
1,705; 247,89451952893893
1,706; 248,0730804862137
1,707; 248,2733103520076
1,708; 248,46438744940036
1,709; 248,63570473858377
1,71; 248,80199938628868
1,711; 248,93403703149988
1,712; 249,04451465365474
1,713; 249,20629032281596
1,714; 249,4375084588279
1,715; 249,6875219296711
1,716; 249,93165679225015
1,717; 250,2650820330364
1,718; 250,6430827051695
1,719; 251,0581806328672
1,72; 251,57489123973522
1,721; 252,10639203354646
1,722; 252,53680725816866
1,723; 253,05698637550074
1,724; 253,64091523629526
1,725; 254,27664167537216
1,726; 254,93931273815352
1,727; 255,59662158443248
1,728; 256,2404697875558
1,729; 256,96966651343655
1,73; 257,7926286699842
1,731; 258,6220451450107
1,732; 259,50208413265875
1,733; 260,45666745852463
1,734; 261,4332299359473
1,735; 262,48476149670705
1,736; 263,7013992152441
1,737; 265,06963247163725
1,738; 266,5327061301103
1,739; 268,14767315110646
1,74; 269,9526319825962
1,741; 271,8720578958296
1,742; 273,76121334238053
1,743; 275,65221481343895
1,744; 277,56883998448353
1,745; 279,4904330660932
1,746; 281,4900862804556
1,747; 283,4735038481093
1,748; 285,36284296931615
1,749; 287,36409554961136
1,75; 289,5159629987097
1,751; 291,649429785374
1,752; 293,72747625867447
1,753; 295,9510017837724
1,754; 298,26384641776565
1,755; 300,542646314203
1,756; 302,7272147396506
1,757; 304,8472156351385
1,758; 306,98629192639163
1,759; 309,09356847669466
1,76; 311,175202192671
1,761; 313,24535149336464
1,762; 315,3218025843772
1,763; 317,40615716094595
1,764; 319,50726450692684
1,765; 321,66521632354704
1,766; 323,85015376518186
1,767; 326,06982357269146
1,768; 328,2712115836299
1,769; 330,5436968297565
1,77; 332,8851390561824
1,771; 335,29578908983916
1,772; 337,78581560388307
1,773; 340,3027922766091
1,774; 342,74405535110805
1,775; 345,1761560782587
1,776; 347,60105438054615
1,777; 349,924260243581
1,778; 352,1013403339311
1,779; 354,21273665107697
1,78; 356,23652173934545
1,781; 358,1669299996989
1,782; 360,0991548919068
1,783; 361,98554437045715
1,784; 363,86031036566953
1,785; 365,7111983834201
1,786; 367,5414253056874
1,787; 369,2894379151128
1,788; 370,9220447513578
1,789; 372,45828109910343
1,79; 373,9237619312793
1,791; 375,32734104450486
1,792; 376,6134319504528
1,793; 377,8165353011897
1,794; 378,98948649835825
1,795; 380,0708726896722
1,796; 381,0869871821109
1,797; 381,9689266596111
1,798; 382,71559641637543
1,799; 383,37418587967636
1,8; 383,91481592156293
1,801; 384,3693479746486
1,802; 384,8744476908035
1,803; 385,4238810824005
1,804; 385,9786443524316
1,805; 386,55685210094066
1,806; 387,1123239382698
1,807; 387,76108090007733
1,808; 388,51161032114385
1,809; 389,1845185601195
1,81; 389,7655704553008
1,811; 390,3726053883227
1,812; 391,0152283730265
1,813; 391,5572640206684
1,814; 392,01985593121844
1,815; 392,4716602790236
1,816; 392,879721828461
1,817; 393,06927853674483
1,818; 392,9914579073334
1,819; 392,6469329609128
1,82; 392,0656633555018
1,821; 391,315798254038
1,822; 390,5637392006057
1,823; 389,72207820379765
1,824; 388,7669653854667
1,825; 387,7775186020566
1,826; 386,7775949754198
1,827; 385,7305539356611
1,828; 384,68518467025694
1,829; 383,5426380670897
1,83; 382,26569260620226
1,831; 380,94843598572936
1,832; 379,61755261943455
1,833; 378,14644906998274
1,834; 376,59483395967925
1,835; 375,1287583865036
1,836; 373,7907127358417
1,837; 372,4438265740687
1,838; 371,05482959264833
1,839; 369,68715043190514
1,84; 368,3862517658128
1,841; 367,11069995078714
1,842; 365,86228906049024
1,843; 364,61367074747665
1,844; 363,3247836059416
1,845; 361,99588499128146
1,846; 360,58162978497666
1,847; 359,0896152049657
1,848; 357,54762912361343
1,849; 355,88398693513153
1,85; 354,13365716019337
1,851; 352,30390915146694
1,852; 350,4429277094091
1,853; 348,4966480376786
1,854; 346,49964826982534
1,855; 344,5143160749539
1,856; 342,534972627587
1,857; 340,53308685818143
1,858; 338,53051582963366
1,859; 336,42340430652007
1,86; 334,3122642216399
1,861; 332,1434641282268
1,862; 329,9128726212636
1,863; 327,5951305092576
1,864; 325,2302873776633
1,865; 322,90909157141755
1,866; 320,6143805462656
1,867; 318,29262601406765
1,868; 316,01248773083
1,869; 313,7189487114771
1,87; 311,4849553803498
1,871; 309,3277577551953
1,872; 307,25470706536294
1,873; 305,285662212256
1,874; 303,3814081374411
1,875; 301,48102101467384
1,876; 299,6385605693814
1,877; 297,94835760389543
1,878; 296,4145814041696
1,879; 294,9912216269571
1,88; 293,6905943220215
1,881; 292,43711607960313
1,882; 291,1412805308104
1,883; 289,79579168944196
1,884; 288,43721772340433
1,885; 287,01966190814915
1,886; 285,5055151497243
1,887; 283,91602502853374
1,888; 282,2049063819285
1,889; 280,3893581547759
1,89; 278,5523994078859
1,891; 276,57426749013894
1,892; 274,394261219781
1,893; 272,21033302469453
1,894; 270,0927266430872
1,895; 267,8924862200331
1,896; 265,611425722168
1,897; 263,4596451841775
1,898; 261,5185335793632
1,899; 259,66834816575755
1,9; 257,82816411492166
1,901; 256,04126159373226
1,902; 254,2906166296125
1,903; 252,5560527485648
1,904; 250,83891890116718
1,905; 249,1520567571045
1,906; 247,4968753252941
1,907; 245,89965897644976
1,908; 244,3549910390617
1,909; 242,8592350448626
1,91; 241,43457726305095
1,911; 240,07778917929232
1,912; 238,78107495637266
1,913; 237,60155074561138
1,914; 236,50509218143256
1,915; 235,35426710680878
1,916; 234,11311023691667
1,917; 232,92372675359906
1,918; 231,84239924855973
1,919; 230,80867110533768
1,92; 229,68826141597935
1,921; 228,60218612603683
1,922; 227,56044481678123
1,923; 226,51066320497526
1,924; 225,4330207993819
1,925; 224,25413248413042
1,926; 222,99043195455494
1,927; 221,85012979879738
1,928; 220,80292565998374
1,929; 219,85513422191067
1,93; 218,9456857225878
1,931; 218,0009960617307
1,932; 217,01767224807622
1,933; 215,93860496026258
1,934; 214,81837301504908
1,935; 213,66755278396846
1,936; 212,49727338452198
1,937; 211,2952782038264
1,938; 210,0233022901421
1,939; 208,8169619822111
1,94; 207,64150552821297
1,941; 206,521440528933
1,942; 205,41787537596267
1,943; 204,45164668265645
1,944; 203,5936399081812
1,945; 202,75316561349962
1,946; 201,9473570176791
1,947; 201,28673548812202
1,948; 200,71881366557915
1,949; 200,2517683298557
1,95; 199,7876434113899
1,951; 199,38262019599952
1,952; 199,1371148210364
1,953; 198,84622059121614
1,954; 198,47371775162247
1,955; 198,2057186450341
1,956; 198,00842762919564
1,957; 197,77058487630364
1,958; 197,4251540590892
1,959; 197,13596666672913
1,96; 196,8939345622386
1,961; 196,68131985117446
1,962; 196,44644421483272
1,963; 196,25425189793012
1,964; 196,09869129013276
1,965; 195,9941223433189
1,966; 195,9564440010798
1,967; 195,88056034742257
1,968; 195,73550879203793
1,969; 195,658896061863
1,97; 195,6322489912111
1,971; 195,57649609737416
1,972; 195,5390962957583
1,973; 195,47958231934558
1,974; 195,42104077455744
1,975; 195,43780664775466
1,976; 195,5443681378976
1,977; 195,62783439229725
1,978; 195,59827585041035
1,979; 195,54712010905908
1,98; 195,55828852159507
1,981; 195,6262338422116
1,982; 195,72070041784565
1,983; 195,8736071844504
1,984; 196,03973985014107
1,985; 196,3177014371098
1,986; 196,70636837023895
1,987; 197,05214110429978
1,988; 197,31851276021538
1,989; 197,67771498375822
1,99; 198,09597407309343
1,991; 198,46942474098552
1,992; 198,7858859719869
1,993; 199,10156585182267
1,994; 199,4179049746989
1,995; 199,76614278084213
1,996; 200,12087176522846
1,997; 200,5389428593678
1,998; 200,96375373894728
1,999; 201,3594565905558
2; 326,42911483283
2,001; 326,3334131246178
2,002; 326,17566936885237
2,003; 326,08117925180215
2,004; 326,175675784821
2,005; 326,2855500642952
2,006; 326,3145560865813
2,007; 326,3044537690443
2,008; 326,26908653028977
2,009; 326,10365515123647
2,01; 325,9347252420409
2,011; 325,7083451664875
2,012; 325,4825078143067
2,013; 325,2671893545579
2,014; 324,99114981212676
2,015; 324,6283342223463
2,016; 324,26032280196205
2,017; 323,94284145923257
2,018; 323,5164740216154
2,019; 323,1283986853412
2,02; 322,7099191979762
2,021; 322,34746049333967
2,022; 322,19954161876115
2,023; 322,1312533471048
2,024; 322,10366178135644
2,025; 322,1476257370954
2,026; 322,29437168203657
2,027; 322,5499361575924
2,028; 322,7880517849976
2,029; 323,0338109999417
2,03; 323,390420233854
2,031; 323,7734474288124
2,032; 324,0652963721197
2,033; 324,3750560990406
2,034; 324,6272527203301
2,035; 324,90287949058245
2,036; 325,3755722966097
2,037; 325,9278049827568
2,038; 326,3511427407961
2,039; 326,78551291504175
2,04; 327,30643972994784
2,041; 327,8257649494372
2,042; 328,2164926340855
2,043; 328,52720224394045
2,044; 328,825340455149
2,045; 329,05561429271484
2,046; 329,2790040500062
2,047; 329,5707253732458
2,048; 329,9131816096701
2,049; 330,23667030264903
2,05; 330,53302551543857
2,051; 330,81702134815157
2,052; 331,07809670834416
2,053; 331,3246676063324
2,054; 331,54309212154385
2,055; 331,72066988079337
2,056; 331,90826242252547
2,057; 332,02327883747864
2,058; 332,1583123454551
2,059; 332,2605746645622
2,06; 332,2135634334826
2,061; 331,9972753401478
2,062; 331,72465101276714
2,063; 331,32905445021225
2,064; 330,7381033959517
2,065; 330,103057544525
2,066; 329,5470913116512
2,067; 329,0890003639753
2,068; 328,7274590055269
2,069; 328,53524593976886
2,07; 328,50805942532105
2,071; 328,6621962527083
2,072; 328,8783691579875
2,073; 329,16419762629135
2,074; 329,5900827330935
2,075; 330,11545555825217
2,076; 330,59138214493026
2,077; 331,04403067782386
2,078; 331,63198539519965
2,079; 332,2022054831097
2,08; 332,6395330045467
2,081; 332,9818526579766
2,082; 333,31892893371634
2,083; 333,63412148102583
2,084; 333,7695516426582
2,085; 333,83598952425467
2,086; 333,94934251808706
2,087; 334,0448975180382
2,088; 334,0578584795126
2,089; 334,1389857427376
2,09; 334,2860035779643
2,091; 334,44656042747147
2,092; 334,66958565264275
2,093; 334,90488230812207
2,094; 335,17542300140883
2,095; 335,4557800292543
2,096; 335,6928544152487
2,097; 335,90277914693604
2,098; 336,1459455691835
2,099; 336,3015016131017
2,1; 336,39613111998585
2,101; 336,52132004457195
2,102; 336,62610334925756
2,103; 336,80598764175716
2,104; 337,0381190376841
2,105; 337,24090310766746
2,106; 337,3262694029976
2,107; 337,37307743864693
2,108; 337,5062512812119
2,109; 337,6943907521369
2,11; 337,879696616421
2,111; 338,05610953219116
2,112; 338,23995999881515
2,113; 338,3772405777548
2,114; 338,65047888454956
2,115; 338,9386947338062
2,116; 338,9831070033462
2,117; 338,93633226317786
2,118; 338,98973912321276
2,119; 339,05093008502485
2,12; 339,1344211153228
2,121; 339,28025932918644
2,122; 339,597270192194
2,123; 339,9907475468417
2,124; 340,46231321028233
2,125; 340,95342340359764
2,126; 341,360567062081
2,127; 341,664172362512
2,128; 341,87941764130704
2,129; 342,0053492601093
2,13; 342,0404488635935
2,131; 341,9573844378316
2,132; 341,7465653993514
2,133; 341,4928548802258
2,134; 341,2175515751137
2,135; 340,93192675331136
2,136; 340,6782779207979
2,137; 340,42336775011097
2,138; 340,05875234147106
2,139; 339,75690386953397
2,14; 339,70917543101325
2,141; 339,8996388348261
2,142; 340,1183451831429
2,143; 340,4459187627597
2,144; 341,0465451760273
2,145; 341,7413293158077
2,146; 342,39504425352857
2,147; 343,1229622601785
2,148; 344,0608094925675
2,149; 345,0237459280721
2,15; 345,89883222441085
2,151; 346,80340290385334
2,152; 347,753381971017
2,153; 348,6486729780881
2,154; 349,41744506885345
2,155; 350,09815452476175
2,156; 350,77620593473364
